product_id,product_name,category,category_1,category_2,category_3,actual_price,discount_price,discount_percentage,rating,rating_count
B07VJ9ZTXS,Aine HDMI Male to VGA Female Video Converter Adapter Cable (Black),Electronics,"HomeTheater,TV&Video",Accessories,Cables,599.00,299,50,4,171
B084872DQY,Mi 80 cm (32 inches) HD Ready Android Smart LED TV 4A PRO | L32M5-AL (Black),Electronics,"HomeTheater,TV&Video",Televisions,SmartTelevisions,14999.00,14999,0,4.3,27508
B00GGGOYEU,Storite USB 2.0 A to Mini 5 pin B Cable for External HDDS/Camera/Card Readers (150cm - 1.5M),Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,699.00,299,57,3.9,1454
B08FD2VSD9,TCL 108 cm (43 inches) 4K Ultra HD Certified Android Smart LED TV 43P615 (Black),Electronics,"HomeTheater,TV&Video",Televisions,SmartTelevisions,51990.00,24990,52,4.2,2951
B095JPKPH3,OnePlus 163.8 cm (65 inches) U Series 4K LED Smart Android TV 65U1S (Black),Electronics,"HomeTheater,TV&Video",Televisions,SmartTelevisions,69999.00,61999,11,4.1,6753
B087JWLZ2K,AmazonBasics 108 cm (43 inches) 4K Ultra HD Smart LED Fire TV AB43U20PS (Black),Electronics,"HomeTheater,TV&Video",Televisions,SmartTelevisions,50000.00,24499,51,3.9,3518
B09DSXK8JX,Kodak 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32HDX7XPROBL (Black),Electronics,"HomeTheater,TV&Video",Televisions,SmartTelevisions,19499.00,10499,46,4.2,1510
B08V9C4B1J,"Synqe Type C to Type C Short Fast Charging 60W Cable Compatible with Samsung Galaxy Z Fold3 5G, Z Flip3 5G, S22 5G, S22 Ultra, S21, S20, S20FE, A52, A73, A53 (0.25M, Black)",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,999.00,349,65,4.3,838
B08PKBMJKS,Airtel DigitalTV HD Setup Box Remote,Electronics,"HomeTheater,TV&Video",Accessories,RemoteControls,499.00,197,61,3.8,136
B0B8VQ7KDS,Airtel Digital TV HD Set Top Box with FTA Pack | Unlimited Entertainment + Recording Feature + Free Standard Installation (6 Months Pack),Electronics,"HomeTheater,TV&Video",SatelliteEquipment,SatelliteReceivers,2499.00,1299,48,4.3,301
B086JTMRYL,"ESR USB C to Lightning Cable, 10 ft (3 m), MFi-Certified, Braided Nylon Power Delivery Fast Charging for iPhone 14/14 Plus/14 Pro/14 Pro Max, iPhone 13/12/11/X/8 Series, Use with Type-C Chargers, Black",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,1899.00,1519,20,4.4,19763
B09RWQ7YR6,MI 138.8 cm (55 inches) 5X Series 4K Ultra HD LED Smart Android TV L55M6-ES (Grey),Electronics,"HomeTheater,TV&Video",Televisions,SmartTelevisions,69999.00,46999,33,4.3,21252
B00OFM6PEO,"Storite USB Extension Cable USB 3.0 Male to Female Extension Cable High Speed 5GBps Extension Cable Data Transfer for Keyboard, Mouse, Flash Drive, Hard Drive, Printer and More- 1.5M - Blue",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,799.00,299,63,4.3,1902
B08HV83HL3,MI Power Bank 3i 20000mAh Lithium Polymer 18W Fast Power Delivery Charging | Input- Type C | Micro USB| Triple Output | Sandstone Black,Electronics,Mobiles&Accessories,MobileAccessories,Chargers,2199.00,2049,7,4.3,178912
B0BBN4DZBD,"Redmi A1 (Light Blue, 2GB RAM, 32GB Storage) | Segment Best AI Dual Cam | 5000mAh Battery | Leather Texture Design | Android 12",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,Smartphones,8999.00,6499,28,4,7807
B0B3CPQ5PF,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,Smartphones,28999.00,28999,0,4.3,17415
B0B3CQBRB4,"OnePlus Nord 2T 5G (Gray Shadow, 8GB RAM, 128GB Storage)",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,Smartphones,28999.00,28999,0,4.3,17415
B0BBN56J5H,"Redmi A1 (Black, 2GB RAM, 32GB Storage) | Segment Best AI Dual Cam | 5000mAh Battery | Leather Texture Design | Android 12",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,Smartphones,8999.00,6499,28,4,7807
B0BBN3WF7V,"Redmi A1 (Light Green, 2GB RAM 32GB ROM) | Segment Best AI Dual Cam | 5000mAh Battery | Leather Texture Design | Android 12",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,Smartphones,8999.00,6499,28,4,7807
B0BDRVFDKP,"SanDisk Ultra® microSDXC™ UHS-I Card, 64GB, 140MB/s R, 10 Y Warranty, for Smartphones",Electronics,Accessories,MemoryCards,MicroSD,1000.00,569,43,4.4,67259
B09V2Q4QVQ,"Nokia 105 Single SIM, Keypad Mobile Phone with Wireless FM Radio | Charcoal",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,BasicMobiles,1599.00,1299,19,4,128311
B01DEWVZ2C,"JBL C100SI Wired In Ear Headphones with Mic, JBL Pure Bass Sound, One Button Multi-function Remote, Angled Buds for Comfort fit (Black)",Electronics,"Headphones,Earbuds&Accessories",Headphones,In-Ear,999.00,599,40,4.1,192590
B0BMGB3CH9,"Samsung Galaxy M04 Dark Blue, 4GB RAM, 64GB Storage | Upto 8GB RAM with RAM Plus | MediaTek Helio P35 | 5000 mAh Battery",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,Smartphones,11999.00,9499,21,4.2,284
B08D77XZX5,"PTron Tangentbeat in-Ear Bluetooth 5.0 Wireless Headphones with Mic, Enhanced Bass, 10mm Drivers, Clear Calls, Snug-Fit, Fast Charging, Magnetic Buds, Voice Assistant & IPX4 Wireless Neckband (Black)",Electronics,"Headphones,Earbuds&Accessories",Headphones,In-Ear,2499.00,599,76,3.9,58162
B09XB8GFBQ,"Redmi 10A (Charcoal Black, 4GB RAM, 64GB Storage) | 2 Ghz Octa Core Helio G25 | 5000 mAh Battery | Finger Print Sensor | Upto 5GB RAM with RAM Booster",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,Smartphones,11999.00,8999,25,4,12796
B07WG8PDCW,"pTron Bullet Pro 36W PD Quick Charger, 3 Port Fast Car Charger Adapter - Compatible with All Smartphones & Tablets (Black)",Electronics,Mobiles&Accessories,MobileAccessories,Chargers,1299.00,349,73,4,14282
B07GPXXNNG,boAt Bassheads 100 in Ear Wired Earphones with Mic(Taffy Pink),Electronics,"Headphones,Earbuds&Accessories",Headphones,In-Ear,999.00,349,65,4.1,363713
B0BDYVC5TD,"SanDisk Ultra® microSDXC™ UHS-I Card, 128GB, 140MB/s R, 10 Y Warranty, for Smartphones",Electronics,Accessories,MemoryCards,MicroSD,1800.00,959,47,4.4,67259
B0BMGB2TPR,"Samsung Galaxy M04 Light Green, 4GB RAM, 64GB Storage | Upto 8GB RAM with RAM Plus | MediaTek Helio P35 | 5000 mAh Battery",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,Smartphones,11999.00,9499,21,4.2,284
B08MC57J31,"MI 10000mAh Lithium Ion, Lithium Polymer Power Bank Pocket Pro with 22.5 Watt Fast Charging, Dual Input Ports(Micro-USB and Type C), Triple Output Ports, (Black)",Electronics,Mobiles&Accessories,MobileAccessories,Chargers,2499.00,1499,40,4.3,15970
B08HVL8QN3,"Mi 10000mAH Li-Polymer, Micro-USB and Type C Input Port, Power Bank 3i with 18W Fast Charging (Midnight Black)",Electronics,Mobiles&Accessories,MobileAccessories,Chargers,2199.00,1149,48,4.3,178912
B0746JGVDS,"ELV Car Mount Adjustable Car Phone Holder Universal Long Arm, Windshield for Smartphones - Black",Electronics,Mobiles&Accessories,MobileAccessories,AutomobileAccessories,999.00,349,65,3.9,46399
B08VFF6JQ8,Samsung 25W USB Travel Adapter for Cellular Phones - White,Electronics,Mobiles&Accessories,MobileAccessories,Chargers,1699.00,1219,28,4.4,8891
B09TWHTBKQ,"Samsung Galaxy M33 5G (Mystique Green, 8GB, 128GB Storage) | 6000mAh Battery | Upto 16GB RAM with RAM Plus | Travel Adapter to be Purchased Separately",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,Smartphones,25999.00,18499,29,4.1,22318
B08L5HMJVW,"SanDisk Ultra microSD UHS-I Card 32GB, 120MB/s R",Electronics,Accessories,MemoryCards,MicroSD,700.00,369,47,4.4,67259
B0B4F2XCK3,"Samsung Galaxy M13 (Aqua Green, 6GB, 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,Smartphones,17999.00,12999,28,4.1,18998
B09TWH8YHM,"Samsung Galaxy M33 5G (Emerald Brown, 6GB, 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus | Travel Adapter to be Purchased Separately",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,Smartphones,24999.00,16999,32,4.1,22318
B07WGMMQGP,"iQOO vivo Z6 5G (Chromatic Blue, 6GB RAM, 128GB Storage) | Snapdragon 695-6nm Processor | 120Hz FHD+ Display | 5000mAh Battery",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,Smartphones,20999.00,16499,21,4,21350
B07JW9H4J1,"Wayona Nylon Braided USB to Lightning Fast Charging and Data Sync Cable Compatible for iPhone 13, 12,11, X, 8, 7, 6, 5, iPad Air, Pro, Mini (3 FT Pack of 1, Grey)",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,1099.00,399,64,4.2,24270
B09GFPVD9Y,"Redmi 9 Activ (Carbon Black, 4GB RAM, 64GB Storage) | Octa-core Helio G35 | 5000 mAh Battery",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,Smartphones,10999.00,8499,23,4.1,313836
B09GFLXVH9,"Redmi 9A Sport (Coral Green, 2GB RAM, 32GB Storage) | 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,Smartphones,8499.00,6499,24,4.1,313836
B09XB7DPW1,"Redmi 10A (Sea Blue, 4GB RAM, 64GB Storage) | 2 Ghz Octa Core Helio G25 | 5000 mAh Battery | Finger Print Sensor | Upto 5GB RAM with RAM Booster",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,Smartphones,11999.00,8999,25,4,12796
B07PFJ5W31,AGARO Blaze USB 3.0 to USB Type C OTG Adapter,Electronics,Mobiles&Accessories,MobileAccessories,Cables&Adapters,495.00,139,72,4.3,14185
B098NS6PVG,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C Cable for Smartphones, Tablets, Laptops & other Type C devices, PD Technology, 480Mbps Data Sync, Quick Charge 3.0 (RCT15A, Black)",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,349.00,199,43,4,43993
B07WJV6P1R,"iQOO Z6 Lite 5G by vivo (Stellar Green, 6GB RAM, 128GB Storage) | World's First Snapdragon 4 Gen 1 | 120Hz Refresh Rate | 5000mAh Battery | Travel Adapter to be Purchased Separately",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,Smartphones,18999.00,15499,18,4.1,19252
B096MSW6CT,"Sounce Fast Phone Charging Cable & Data Sync USB Cable Compatible for iPhone 13, 12,11, X, 8, 7, 6, 5, iPad Air, Pro, Mini & iOS Devices",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,999.00,199,80,3.9,7928
B09XB7SRQ5,"Redmi 10A (Slate Grey, 4GB RAM, 64GB Storage) | 2 Ghz Octa Core Helio G25 | 5000 mAh Battery | Finger Print Sensor | Upto 5GB RAM with RAM Booster",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,Smartphones,11999.00,8999,25,4,12796
B09FFK1PQG,"Duracell 38W Fast Car Charger Adapter with Dual Output. Quick Charge, Type C PD 20W & Qualcomm Certified 3.0 Compatible for iPhone, All Smartphones, Tablets & More (Copper & Black)",Electronics,Mobiles&Accessories,MobileAccessories,Chargers,1699.00,873,49,4.4,1680
B09RMQYHLH,"realme narzo 50 (Speed Blue, 4GB RAM+64GB Storage) Helio G96 Processor | 50MP AI Triple Camera | 120Hz Ultra Smooth Display",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,Smartphones,15999.00,12999,19,4.2,13246
B08ZN4B121,"WeCool Bluetooth Extendable Selfie Sticks with Wireless Remote and Tripod Stand, 3-in-1 Multifunctional Selfie Stick with Tripod Stand Compatible with iPhone/OnePlus/Samsung/Oppo/Vivo and All Phones",Electronics,Mobiles&Accessories,MobileAccessories,Photo&VideoAccessories,1599.00,539,66,3.8,14648
B08VB34KJ1,"OPPO A74 5G (Fantastic Purple,6GB RAM,128GB Storage) with No Cost EMI/Additional Exchange Offers",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,Smartphones,20990.00,15490,26,4.2,32916
B09T39K9YL,"Redmi Note 11 Pro + 5G (Stealth Black, 6GB RAM, 128GB Storage) | 67W Turbo Charge | 120Hz Super AMOLED Display | Additional Exchange Offers | Charger Included",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,Smartphones,24999.00,19999,20,3.9,25824
B08VF8V79P,"Samsung Original 25W USB Travel Lightning Adapter for Cellular Phones, Black",Electronics,Mobiles&Accessories,MobileAccessories,Chargers,1699.00,1075,37,4.4,7462
B08G28Z33M,realme Buds Classic Wired in Ear Earphones with Mic (Black),Electronics,"Headphones,Earbuds&Accessories",Headphones,In-Ear,699.00,399,43,4,37817
B08HDJ86NZ,"boAt Deuce USB 300 2 in 1 Type-C & Micro USB Stress Resistant, Tangle-Free, Sturdy Cable with 3A Fast Charging & 480mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Martian Red)",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,699.00,329,53,4.2,94364
B08CF3B7N1,"Portronics Konnect L 1.2M Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function for iPhone, iPad (Grey)",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,399.00,154,61,4.2,16905
B07WDKLDRX,"iQOO Neo 6 5G (Dark Nova, 8GB RAM, 128GB Storage) | Snapdragon® 870 5G | 80W FlashCharge",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,Smartphones,34999.00,28999,17,4.4,20311
B094YFFSMY,"Tygot Bluetooth Extendable Selfie Sticks with Wireless Remote and Tripod Stand, 3-in-1 Multifunctional Selfie Stick with Tripod Stand Compatible with iPhone/OnePlus/Samsung/Oppo/Vivo and All Phones",Electronics,Mobiles&Accessories,MobileAccessories,Photo&VideoAccessories,1999.00,399,80,4,3382
B09MT84WV5,"Samsung EVO Plus 128GB microSDXC UHS-I U3 130MB/s Full HD & 4K UHD Memory Card with Adapter (MB-MC128KA), Blue",Electronics,Accessories,MemoryCards,MicroSD,3999.00,1149,71,4.3,140036
B08VS3YLRK,"Portronics Adapto 20 Type C 20W Fast PD/Type C Adapter Charger with Fast Charging for iPhone 12/12 Pro/12 Mini/12 Pro Max/11/XS/XR/X/8/Plus, iPad Pro/Air/Mini, Galaxy 10/9/8 (Adapter Only) White",Electronics,Mobiles&Accessories,MobileAccessories,Chargers,1499.00,529,65,4.1,8599
B0B4F3QNDM,"Samsung Galaxy M13 5G (Aqua Green, 6GB, 128GB Storage) | 5000mAh Battery | Upto 12GB RAM with RAM Plus",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,Smartphones,19499.00,13999,28,4.1,18998
B07GQD4K6L,boAt Bassheads 100 in Ear Wired Earphones with Mic(Furious Red),Electronics,"Headphones,Earbuds&Accessories",Headphones,In-Ear,999.00,379,62,4.1,363713
B07WDKLRM4,"iQOO Z6 44W by vivo (Lumina Blue, 4GB RAM, 128GB Storage) | 6.44"" FHD+ AMOLED Display | 50% Charge in just 27 mins | in-Display Fingerprint Scanning",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,Smartphones,19999.00,13999,30,4.1,19252
B08Y1TFSP6,"pTron Solero TB301 3A Type-C Data and Fast Charging Cable, Made in India, 480Mbps Data Sync, Strong and Durable 1.5-Meter Nylon Braided USB Cable for Type-C Devices for Charging Adapter (Black)",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,1000.00,149,85,3.9,24870
B07GXHC691,"STRIFF PS2_01 Multi Angle Mobile/Tablet Tabletop Stand. Phone Holder for iPhone, Android, Samsung, OnePlus, Xiaomi. Portable, Foldable Cell Phone Stand. Perfect for Bed, Office, Home & Desktop (Black)",Electronics,Mobiles&Accessories,MobileAccessories,Stands,499.00,99,80,4.3,42641
B08FN6WGDQ,"Samsung Galaxy Buds Live Bluetooth Truly Wireless in Ear Earbuds with Mic, Upto 21 Hours Playtime, Mystic Black",Electronics,"Headphones,Earbuds&Accessories",Headphones,In-Ear,15990.00,4790,70,4,4390
B0B3D39RKV,"OnePlus Nord 2T 5G (Jade Fog, 12GB RAM, 256GB Storage)",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,Smartphones,33999.00,33999,0,4.3,17415
B085HY1DGR,Sounce Spiral Charger Cable Protector Data Cable Saver Charging Cord Protective Cable Cover Headphone MacBook Laptop Earphone Cell Phone Set of 3 (Cable Protector (12 Units)),Computers&Accessories,Accessories&Peripherals,Cables&Accessories,CableConnectionProtectors,999.00,99,90,4,1396
B08D75R3Z1,"PTron Boom Ultima 4D Dual Driver, in-Ear Gaming Wired Headphones with in-line Mic, Volume Control & Passive Noise Cancelling Boom 3 Earphones - (Dark Blue)",Electronics,"Headphones,Earbuds&Accessories",Headphones,In-Ear,1900.00,299,84,3.6,18202
B0B4F2TTTS,"Samsung Galaxy M13 (Aqua Green, 4GB, 64GB Storage) | 6000mAh Battery | Upto 8GB RAM with RAM Plus",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,Smartphones,14999.00,10999,27,4.1,18998
B09WRMNJ9G,"OnePlus 10R 5G (Forest Green, 8GB RAM, 128GB Storage, 80W SuperVOOC)",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,Smartphones,38999.00,34999,10,4.2,11029
B0B14MR9L1,"Samsung Galaxy M33 5G (Emerald Brown, 6GB, 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus | Travel Adapter to be Purchased Separately",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,Smartphones,24999.00,16999,32,4.1,22318
B09ZPL5VYM,"Ambrane Mobile Holding Stand, 180° Perfect View, Height Adjustment, Wide Compatibility, Multipurpose, Anti-Skid Design (Twistand, Black)",Electronics,Mobiles&Accessories,MobileAccessories,Stands,499.00,199,60,4.1,1786
B0993BB11X,"Ambrane 10000mAh Slim Power Bank, 20W Fast Charging, Dual Output, Type C PD (Input & Output), Quick Charge, Li-Polymer, Multi-Layer Protection for iPhone, Anrdoid & Other Devices (Stylo 10K, Black)",Electronics,Mobiles&Accessories,MobileAccessories,Chargers,1599.00,999,38,4,7222
B09V2PZDX8,"Nokia 105 Single SIM, Keypad Mobile Phone with Wireless FM Radio | Blue",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,BasicMobiles,1599.00,1299,19,4,128311
B085W8CFLH,"PTron Tangent Lite Bluetooth 5.0 Earphones with Mic, Hi-Fi Stereo Sound Neckband, 8Hrs Playtime, Lightweight Snug-fit in-Ear Headphones, IPX4 Water Resistant, Fast Charge & Voice Assistant (Black)",Electronics,"Headphones,Earbuds&Accessories",Headphones,In-Ear,1800.00,599,67,3.5,83996
B09MT6XSFW,"Samsung EVO Plus 64GB microSDXC UHS-I U1 130MB/s Full HD & 4K UHD Memory Card with Adapter (MB-MC64KA), Blue",Electronics,Accessories,MemoryCards,MicroSD,1899.00,599,68,4.3,140036
B07RD611Z8,"Ambrane 20000mAh Power Bank with 20W Fast Charging, Triple Output, Power Delivery, Type C Input, Made in India, Multi-Layer Protection, Li-Polymer + Type C Cable (Stylo-20k, Black)",Electronics,Mobiles&Accessories,MobileAccessories,Chargers,2499.00,1799,28,4.1,18678
B08WRWPM22,"boAt Micro USB 55 Tangle-free, Sturdy Micro USB Cable with 3A Fast Charging & 480mbps Data Transmission (Black)",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,499.00,176.63,65,4.1,15189
B0B4F52B5X,"Samsung Galaxy M13 (Midnight Blue, 4GB, 64GB Storage) | 6000mAh Battery | Upto 8GB RAM with RAM Plus",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,Smartphones,14999.00,10999,27,4.1,18998
B08DDRGWTJ,MI Usb Type-C Cable Smartphone (Black),Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,299.00,229,23,4.3,30411
B082LZGK39,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Micro USB Cable for Smartphones, Tablets, Laptops & Other Micro USB Devices, 480Mbps Data Sync, Quick Charge 3.0 (RCM15, Black)",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,299.00,199,33,4,43994
B09XBJ1CTN,MI Xiaomi 22.5W Fast USB Type C Charger Combo for Tablets - White,Electronics,Mobiles&Accessories,MobileAccessories,Chargers,999.00,649,35,4.2,1315
B0B4F5L738,"Samsung Galaxy M13 5G (Aqua Green, 6GB, 128GB Storage) | 5000mAh Battery | Upto 12GB RAM with RAM Plus",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,Smartphones,19499.00,13999,28,4.1,18998
B08MTCKDYN,"Gizga Essentials Spiral Cable Protector Cord Saver for Mac Charger, iPhone Charger, Wire Protector, Lightweight Durable Flexible Wire Winder for Charging Cables, Data Cables, Earphones, Pack of 10",Electronics,Mobiles&Accessories,MobileAccessories,Décor,299.00,119,60,4.1,5999
B09QS8V5N8,"Redmi Note 11 (Space Black, 4GB RAM, 64GB Storage)|90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | 33W Charger Included",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,Smartphones,17999.00,12999,28,4.1,50772
